Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units,Source_File,Interval_Start,Hits_in_10min
2025-09-28 20:55:13,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 20:50:00,12
2025-09-28 14:33:14,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:33:09,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:33:04,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:59,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:56,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:51,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:49,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:44,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:35,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:33,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:29,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:27,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:27,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:24,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:23,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:20,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:09,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:32:07,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:59,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:55,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:54,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:54,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:48,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:18,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:15,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:13,6200,LSH_EV54,OFFNRM,ACK,,FAILING Alarm,,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:08,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:31:07,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:30:42,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:30:41,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:30:29,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 14:30:00,32
2025-09-28 14:30:25,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 14:30:00,32
2025-09-28 13:19:25,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:19:17,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:19:11,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:19:10,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:59,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:56,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:54,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:54,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:52,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:50,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:50,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 03:19:43,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:19:35,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,680.859,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:19:09,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:18:59,4600,LI_4604,BAD PV,,L 00,V-4624 Level,2306.95,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:18:53,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,681.714,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:18:16,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0.0501869,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:18:12,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:18:10,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,683.369,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:17:44,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:17:33,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:17:26,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,85.1341,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:17:26,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,681.073,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:17:09,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:52,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0.0344123,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:51,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0.0344123,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:43,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,83.8523,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:43,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,670.819,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:08,4600,LI_4604,BAD PV,,L 00,V-4624 Level,670.819,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:16:09,4600,LI_4604,BAD PV,,L 00,V-4624 Level,670.819,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:15:56,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,85.6036,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:15:57,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,684.829,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 03:15:20,4600,LI_4604,BAD PV,,L 00,V-4624 Level,684.829,%,10.csv,2025-09-28 03:10:00,26
2025-09-28 02:52:23,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86.3135,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:52:22,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,690.508,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:58,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:51,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:47,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:46,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:40,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86.3402,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:39,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,690.722,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:51:04,4600,LI_4604,BAD PV,,L 00,V-4624 Level,2302.28,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:57,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86.1911,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:56,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,689.529,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:21,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:21,4600,LI_4604,BAD PV,,L 00,V-4624 Level,102.647,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:14,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86.2467,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:50:14,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,689.974,%,10.csv,2025-09-28 02:50:00,16
2025-09-28 02:49:47,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:49:39,4600,LI_4604,BAD PV,,L 00,V-4624 Level,689.974,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:49:38,4600,LI_4604,BAD PV,,L 00,V-4624 Level,101.612,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:49:37,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:49:31,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,85.8306,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:49:31,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,686.645,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:55,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:48,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,83.5853,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:48,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,668.682,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:12,4600,LI_4604,BAD PV,,L 00,V-4624 Level,668.682,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:04,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,72.7726,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:48:04,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,582.181,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:47:30,4600,LI_4604,BAD PV,,L 00,V-4624 Level,582.181,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:47:22,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,36.8253,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:47:22,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,294.602,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:46:46,4600,LI_4604,BAD PV,,L 00,V-4624 Level,294.602,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:46:39,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,693.517,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:46:38,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,-2.70477,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:46:04,4600,LI_4604,BAD PV,,L 00,V-4624 Level,0,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:45:56,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,86.9455,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:45:56,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,695.564,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 02:45:21,4600,LI_4604,BAD PV,,L 00,V-4624 Level,2240.22,%,10.csv,2025-09-28 02:40:00,28
2025-09-28 01:49:56,4600,LI_4604,BAD PV,ACK,,V-4624 Level,,,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:47:40,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,89.8094,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:47:40,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,718.475,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:47:05,4600,LI_4604,BAD PV,,L 00,V-4624 Level,11.113,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:46:57,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,87.9825,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:46:57,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,703.86,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:46:21,4600,LI_4604,BAD PV,,L 00,V-4624 Level,703.86,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:46:14,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,54.4807,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:46:13,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,435.846,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:45:38,4600,LI_4604,BAD PV,,L 00,V-4624 Level,435.846,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:45:39,4600,LI_4604,BAD PV,,L 00,V-4624 Level,435.846,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:45:29,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,35.3588,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:45:29,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,282.87,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:44:55,4600,LI_4604,BAD PV,,L 00,V-4624 Level,57.6085,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:44:47,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,90.2189,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:44:47,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,721.751,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:44:12,4600,LI_4604,BAD PV,,L 00,V-4624 Level,721.751,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:42:54,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,89.9496,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:42:54,4600,LI_4604,BAD PV,OK,L 00,V-4624 Level,719.597,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:42:19,4600,LI_4604,BAD PV,,L 00,V-4624 Level,719.597,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 01:42:18,4600,LI_4604,BAD PV,,L 00,V-4624 Level,719.597,%,10.csv,2025-09-28 01:40:00,25
2025-09-28 16:37:02,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:54,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:52,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:42,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:35,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:31,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:21,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:19,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:16,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:11,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:09,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:09,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 16:30:00,13
2025-09-28 16:36:00,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 16:30:00,13
2025-09-28 15:26:38,6200,ZS_P201,OFFNRM,ACK,,Poly 2E Top Cover,,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:26:33,6200,ZS_P201,OFFNRM,,U 00,Poly 2E Top Cover,OFF,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:26:32,6200,ZS_P201,OFFNRM,OK,U 00,Poly 2E Top Cover,ON,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:26:31,6200,ZS_P201,OFFNRM,,U 00,Poly 2E Top Cover,OFF,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:25:51,6200,ZS_P201,OFFNRM,OK,U 00,Poly 2E Top Cover,ON,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:22:27,6200,ZS_P201,OFFNRM,ACK,,Poly 2E Top Cover,,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:22:20,6200,ZS_P201,OFFNRM,,U 00,Poly 2E Top Cover,OFF,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:22:06,6200,ZS_P201,OFFNRM,OK,U 00,Poly 2E Top Cover,ON,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:21:46,6200,ZS_P201,OFFNRM,ACK,,Poly 2E Top Cover,,,10.csv,2025-09-28 15:20:00,10
2025-09-28 15:21:33,6200,ZS_P201,OFFNRM,,U 00,Poly 2E Top Cover,OFF,,10.csv,2025-09-28 15:20:00,10
2025-09-28 13:18:37,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:18:33,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:17:50,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:17:07,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 13:10:00,16
2025-09-28 13:17:05,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 13:10:00,16
2025-09-28 09:57:52,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:57:48,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:57:39,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:57:37,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:57:34,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:56:53,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:56:47,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 09:50:00,17
2025-09-28 09:56:45,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 09:50:00,17
2025-09-28 08:56:14,6200,PI_WW50,BAD PV,ACK,,Waste Water Tank Pressure,,,10.csv,2025-09-28 08:50:00,19
2025-09-28 08:56:07,6200,PI_WW50,BAD PV,,L 00,Waste Water Tank Pressure,0,KPa,10.csv,2025-09-28 08:50:00,19
2025-09-28 08:55:25,6200,PI_WW50,BAD PV,OK,L 00,Waste Water Tank Pressure,-0.993024,KPa,10.csv,2025-09-28 08:50:00,19
2025-09-28 08:54:55,6200,PI_WW50,BAD PV,,L 00,Waste Water Tank Pressure,-0.993024,KPa,10.csv,2025-09-28 08:50:00,19
2025-09-28 06:21:39,6200,PI_WW50,BAD PV,ACK,,Waste Water Tank Pressure,,,10.csv,2025-09-28 06:20:00,10
2025-09-28 06:21:28,6200,PI_WW50,BAD PV,,L 00,Waste Water Tank Pressure,0,KPa,10.csv,2025-09-28 06:20:00,10
2025-09-28 06:20:51,6200,PI_WW50,BAD PV,OK,L 00,Waste Water Tank Pressure,-0.966999,KPa,10.csv,2025-09-28 06:20:00,10
2025-09-28 06:20:46,6200,PI_WW50,BAD PV,ACK,,Waste Water Tank Pressure,,,10.csv,2025-09-28 06:20:00,10
2025-09-28 06:20:22,6200,PI_WW50,BAD PV,,L 00,Waste Water Tank Pressure,0,KPa,10.csv,2025-09-28 06:20:00,10
2025-09-28 04:19:44,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:34,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:24,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:20,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:17,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:13,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:11,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:09,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:19:05,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:18:52,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:18:12,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 04:10:00,13
2025-09-28 04:18:10,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 04:10:00,13
2025-09-28 01:25:17,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:25:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:24:19,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:24:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:24:12,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:23:53,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:23:50,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:23:47,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,10.csv,2025-09-28 01:20:00,10
2025-09-28 01:23:44,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,10.csv,2025-09-28 01:20:00,10
2025-09-28 17:19:52,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 17:10:00,16
2025-09-28 17:19:51,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 17:10:00,16
2025-09-28 17:19:37,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 17:10:00,16
2025-09-28 17:19:35,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 17:10:00,16
2025-09-28 17:19:04,6200,LSH_EV54,OFFNRM,,H 00,FAILING Alarm,ON,,10.csv,2025-09-28 17:10:00,16
2025-09-28 17:19:03,6200,LSH_EV54,OFFNRM,OK,H 00,FAILING Alarm,OFF,,10.csv,2025-09-28 17:10:00,16
